,Id,LotFrontage,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LowQualFinSF,MSSubClass,MasVnrArea,MasVnrType,MiscVal,MoSold,OpenPorchSF,OverallQual,PavedDrive,PoolArea,RoofMatl,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,TotalSF,BuiltAge,RemodelAge,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,CentralAir_N,CentralAir_Y,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OverallCond_1,OverallCond_2,OverallCond_3,OverallCond_4,OverallCond_5,OverallCond_6,OverallCond_7,OverallCond_8,OverallCond_9,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD
1211,2672,5.65762756635,16.1834423217,0.0,0.0,2,4,0,11.9973483426,0.0,2,6,1.0,0.0,2,-0.975473548106,2,2,4,0.0,4,2,4,2,1,2,6,0.0914371500225,2,5,0,5,16.1834423217,0,1,0,2,1,2,0,19.9405176204,0.0,0,3.59385963794,1,0.0,2,3.81170173916,7,2,-0.0604474863867,0,0.0,1,6,-1.13845412428,7.58445114507,19.0692253924,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1212,2673,5.49656168992,16.6212283011,0.0,0.0,2,4,0,15.0582534141,0.0,2,6,1.0,0.0,2,-0.529578168561,2,2,4,0.0,4,2,4,5,1,2,6,-1.10938508477,2,5,0,5,16.6212283011,0,1,0,2,1,2,0,19.6950506674,0.0,0,5.50816239138,1,0.0,7,4.93670377332,7,2,-0.0604474863867,0,0.0,1,5,-0.87633390239,8.25635920204,19.5950948585,1.89864830731,1.89864830731,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1213,2674,5.49241860261,16.7260256477,0.0,0.0,2,4,3,15.1386881748,0.0,2,6,1.0,0.0,2,-1.27577043637,2,2,4,0.0,4,2,4,5,1,2,6,-0.504319617625,2,5,0,5,16.7260256477,0,1,0,2,1,2,0,19.9162406266,0.0,0,4.00991563659,1,0.0,11,4.19208143626,7,2,-0.0604474863867,0,0.0,1,7,-0.932005453941,8.50960038521,19.6528943091,1.22865469808,1.22865469808,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1214,2675,5.65762756635,15.4446297725,0.0,0.0,2,4,1,3.81170173916,0.0,2,6,0.0,0.0,2,-0.95499876027,2,2,4,0.0,4,2,4,3,0,2,6,-0.802198001448,2,5,0,5,15.4446297725,0,1,0,2,1,2,0,19.8148786324,0.0,0,3.59385963794,1,0.0,8,0.0,7,2,-0.0604474863867,0,0.0,1,6,-0.289462963123,7.32475465863,18.4826575731,0.743491774985,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1215,2676,6.33966577633,14.2642250158,13.79740903,0.0,3,4,0,0.0,0.0,6,6,0.0,0.0,2,-0.502278451446,2,2,4,0.0,4,2,4,2,1,2,6,-0.41123262268,2,5,0,5,16.8645073901,1,1,0,5,1,2,0,26.0072187794,0.0,10,0.0,2,0.0,9,5.88953212241,7,2,-0.0604474863867,0,0.0,1,7,-0.361372050543,7.58445114507,18.806568384,1.22865469808,0.743491774985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1216,2677,6.68966563831,14.9410598785,14.4117067275,0.0,3,4,3,13.7064250949,0.0,0,6,0.0,0.0,2,-1.27577043637,2,2,4,0.0,4,3,4,5,1,2,6,0.310191588143,2,5,0,5,17.6080114872,1,1,0,5,1,3,0,25.6523342194,0.0,10,0.0,2,0.0,6,0.0,6,2,-0.0604474863867,0,0.0,1,9,-2.43513734582,0.0,19.5814157094,2.37886580797,2.37886580797,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1217,2678,7.47231257738,15.2253336928,15.7837715757,0.0,4,4,3,0.0,0.0,6,6,0.0,0.0,2,-0.447679017216,2,2,4,0.0,4,2,4,3,0,3,6,0.370698134857,3,5,2,5,18.5602473861,1,1,2,5,1,2,0,27.7765292077,0.0,10,0.0,2,0.0,10,5.75280006406,7,2,-0.0604474863867,0,0.0,1,8,0.580405029861,11.580547948,20.3621544335,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1218,2679,7.15776625747,15.2141160854,14.4816291392,0.0,3,4,3,13.9983130959,0.0,2,6,1.0,0.0,2,-1.27577043637,2,2,4,0.0,4,2,4,0,1,2,6,-2.19850292562,3,5,0,5,17.8124189183,1,1,0,5,1,2,0,26.3310118429,0.0,10,10.0,1,0.0,4,5.0,8,2,-0.0604474863867,0,0.0,1,7,-2.43513734582,9.58231567084,19.8313395946,2.75922786958,2.75922786958,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1219,2680,7.12902417162,15.6651930105,15.0233827607,0.0,3,4,2,12.3700115691,0.0,2,6,1.0,0.0,2,0.253013722069,2,2,4,0.0,4,2,4,5,1,2,6,-2.19850292562,3,5,2,5,18.3789773297,1,1,0,5,1,2,0,26.256064206,0.0,10,10.8785378569,1,0.0,8,5.97700948714,8,2,-0.0604474863867,0,0.0,1,7,-0.87633390239,0.0,20.4178001129,2.37886580797,2.37886580797,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1220,2681,7.31707759177,16.7035377996,16.0291240156,0.0,4,4,0,15.5857622768,0.0,2,6,1.0,0.0,0,-1.27577043637,2,2,4,0.0,4,2,4,5,1,2,6,-0.858050198415,3,5,2,5,19.5539657071,1,1,0,5,1,0,0,26.0490258112,0.0,10,14.39406771,1,0.0,5,6.1842691472,9,2,-0.0604474863867,0,0.0,1,9,-0.31961838688,10.0612265257,21.765880896,2.37886580797,2.37886580797,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1221,2682,7.12902417162,16.1647866852,16.1958429989,0.0,4,4,3,12.5184948105,0.0,0,6,0.0,0.0,2,-0.798025386859,2,2,4,8.94913717945,4,2,4,0,1,2,6,-0.699802307009,3,5,2,5,19.328034999,1,1,0,5,1,2,0,26.5604762877,0.0,10,11.5556645723,1,0.0,8,8.96560610039,8,2,-0.0604474863867,0,0.0,1,9,-0.226832467628,10.7282407287,21.3552744025,3.21875914759,3.21875914759,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1222,2683,7.91545089065,17.7123095318,16.7790642448,0.0,4,4,1,10.5719689259,16.2726972386,5,2,1.0,0.0,0,0.644309667384,2,2,4,0.0,2,2,4,5,1,3,6,-0.73238275524,3,5,2,5,20.5745750695,1,1,0,5,1,0,0,30.1797355081,0.0,10,13.7369497476,1,0.0,7,7.21444827869,9,2,-0.0604474863867,0,9.58231567084,1,11,-0.0227034452746,14.3630441338,22.7163953795,3.47609101536,3.35138826167,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1223,2684,7.22574306711,15.997067275,15.6100666684,0.0,4,4,1,11.4117540332,8.94913717945,2,1,1.0,0.0,2,1.86369703185,2,2,4,0.0,4,2,0,5,1,2,6,0.258993740923,3,5,0,5,18.8992413097,1,1,0,5,1,2,0,26.6960063348,0.0,10,12.3424618482,1,0.0,8,7.45730939616,8,2,-0.0604474863867,0,0.0,1,9,2.51963074222,9.44139729039,20.9766522865,3.35138826167,3.21875914759,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1224,2685,7.23502136577,16.7735055243,15.7636354763,0.0,3,4,3,10.0612265257,15.0621129975,3,2,1.0,0.0,2,-1.13017194509,2,2,4,0.0,4,2,4,5,1,2,6,-0.392615223691,3,5,0,5,19.4569114206,1,1,0,5,1,2,0,28.0329644384,0.0,10,11.7427357757,1,0.0,1,8.37562602909,8,2,-0.0604474863867,0,0.0,1,8,-0.60725473656,11.8371113327,21.3772597937,3.47609101536,3.47609101536,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1225,2686,6.88865495787,15.3507602975,14.2642250158,0.0,3,1,3,0.0,0.0,6,6,0.0,0.0,2,-1.09149734584,6,2,4,0.0,4,2,4,2,1,2,6,-0.969754592349,2,5,0,5,17.7846580585,1,1,0,5,1,2,0,27.9602062207,0.0,10,9.32456578166,3,0.0,0,6.72793834253,8,2,-0.0604474863867,0,0.0,1,8,-1.07118433282,9.44139729039,19.9032541107,0.743491774985,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1226,2687,5.93362073943,17.057957434,0.0,0.0,2,1,3,16.765156785,0.0,2,6,1.0,0.0,0,0.758058488696,6,2,4,9.44139729039,4,2,4,2,1,2,6,0.910602705537,3,5,2,5,17.057957434,1,1,0,2,1,2,0,29.3120943741,0.0,5,0.0,2,0.0,11,9.9752269498,8,2,-0.0604474863867,0,0.0,1,6,-0.361372050543,0.0,20.3364229037,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1227,2688,7.18623908994,16.6011714685,0.0,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,-0.55460290925,1,2,4,0.0,4,2,4,3,0,2,6,0.482402528791,2,5,0,5,16.6011714685,0,1,0,2,1,2,0,27.118085269,0.0,5,6.37721516057,1,0.0,11,0.0,8,2,-0.0604474863867,0,0.0,1,7,-0.31961838688,8.52831181482,19.8115811931,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1228,2689,6.7932790912,15.9095224066,0.0,0.0,2,4,3,4.51826969358,0.0,2,6,0.0,0.0,2,-0.907224255319,2,2,4,0.0,4,2,4,3,0,2,6,2.69787300848,2,5,2,5,15.9095224066,0,1,0,2,1,2,0,25.6395798283,0.0,5,0.0,2,0.0,1,6.37721516057,8,2,-0.0604474863867,0,0.0,1,5,1.51290351834,0.0,19.0168557678,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1229,2690,7.58445114507,17.9492348408,13.0020133432,0.0,3,4,3,17.4797685573,0.0,2,6,1.0,0.0,0,-0.345305078035,1,2,4,0.0,4,2,4,2,1,3,6,-0.318145627735,3,5,2,5,19.1726177571,1,1,0,5,1,0,0,28.3304349127,0.0,10,0.0,2,0.0,2,10.2737729953,9,2,-0.0604474863867,0,0.0,1,11,0.0584842340706,0.0,22.0996372986,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1230,2691,6.55789624365,14.3093936831,14.3093936831,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,0.207514193544,2,2,4,0.0,4,2,4,3,0,2,6,0.594106922725,2,5,2,5,17.1780860083,1,1,0,5,1,2,0,25.2653268153,0.0,10,0.0,2,0.0,4,6.10321517461,6,2,-0.0604474863867,0,0.0,1,7,0.72190355672,0.0,19.0505742848,0.743491774985,0.743491774985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1231,2692,6.8572030489,15.4446297725,0.0,0.0,3,4,2,4.51826969358,0.0,2,6,0.0,0.0,4,-0.586452579217,2,2,4,0.0,4,3,4,3,0,1,6,0.31484593789,0,3,1,3,15.4446297725,1,1,0,2,1,2,0,24.9675223488,0.0,5,0.0,2,0.0,0,5.97700948714,6,2,-0.0604474863867,0,0.0,1,5,0.130393321491,1.89864830731,18.4826575731,0.743491774985,0.743491774985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1232,2693,7.35172374519,16.2940187134,0.0,0.0,3,4,0,0.0,0.0,6,6,0.0,0.0,2,-1.27577043637,2,2,4,0.0,4,2,4,3,0,2,6,-0.0481933423948,2,5,2,5,16.2940187134,0,1,0,2,1,2,0,27.1696046732,0.0,5,8.00407293463,1,0.0,1,6.1842691472,7,2,-0.0604474863867,0,0.0,1,6,-2.43513734582,8.52831181482,19.4586580934,0.743491774985,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1233,2694,6.48698354997,15.4051264161,0.0,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,-0.848074868236,5,2,4,0.0,4,3,4,3,0,1,6,0.272956790165,0,3,1,3,15.4051264161,1,1,0,2,1,2,0,28.2847313943,0.0,5,0.0,2,0.0,5,5.45639552591,6,2,-0.0604474863867,0,0.0,1,6,0.320604455957,0.0,18.4372641691,0.743491774985,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1234,2695,6.55789624365,14.4555259247,14.0174646601,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,0.862707404304,2,2,4,0.0,4,2,4,3,0,2,6,-2.19850292562,2,5,0,5,17.1000380213,1,1,0,5,1,2,0,25.0192653639,0.0,10,9.01455218189,1,0.0,6,7.60927274066,7,2,-0.0604474863867,0,0.0,1,8,-0.254668243404,8.52831181482,19.0561756924,0.743491774985,0.743491774985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1235,2696,6.8572030489,14.1864519163,13.8173903763,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,0.423636954038,2,2,4,0.0,4,2,4,3,0,2,6,-1.36071997112,2,5,2,5,16.8288391619,1,1,0,5,1,2,0,24.8888397674,0.0,10,7.48315465866,1,0.0,5,6.95057838676,7,2,-0.0604474863867,0,0.0,1,7,-0.702360303793,7.58445114507,18.6548214096,0.743491774985,0.743491774985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1236,2697,6.72793834253,14.6689050989,14.4772883123,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,0.462311553284,2,2,4,0.0,4,3,0,3,0,2,6,0.00765885457208,2,5,2,5,17.482215468,1,1,0,5,1,3,0,25.3975045187,0.0,10,0.0,2,0.0,9,8.89925817636,6,2,-0.0604474863867,0,0.0,1,7,-0.662926288111,8.63846186822,19.4201154995,2.92446596231,2.75922786958,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
